trial_id,fold_id,year,aggregate_observations,mean_net_return,hac_t
T0054,F02,2020,11395,-0.002918156957294907,-6.269845397534264
T0054,F03,2021,9542,-0.0019925131787293052,-2.835837132407495
T0054,F04,2021,9729,-0.0031249260102898723,-6.103071807128244
T0054,F05,2022,9032,-0.0043648561505626295,-6.919451429331117
T0054,F06,2022,10006,-0.004084362374708301,-9.145597291634743
T0054,F07,2023,10211,-0.0031637779503929132,-7.239570731473731
T0054,F08,2023,11224,-0.0031297236509973195,-9.47582054285925
T0055,F01,2020,6926,-0.0016958193544952382,-1.537148024081375
T0055,F02,2020,6869,-0.0012106393962253215,-1.1246247330898276
T0055,F03,2021,5739,-0.0012407236142413717,-0.7214192942867854
T0055,F04,2021,5983,-0.0029618636806148,-2.429578430831457
T0055,F05,2022,5610,-0.007375017718365417,-4.932394374576968
T0055,F06,2022,6319,-0.005203834852509829,-5.340732960880459
T0055,F07,2023,6571,-0.0026776724417156704,-2.594343693560609
T0055,F08,2023,7247,-0.00254456742473197,-3.5847897075610407
T0056,F01,2020,4224,0.0007860516085246205,0.40238149950580343
T0056,F02,2020,4771,0.00016878102467244113,0.0882455453583114
T0056,F03,2021,3585,0.00333206911901068,1.1094309831022269
T0056,F04,2021,4041,-0.002199579026143508,-1.028697618878479
T0056,F05,2022,3906,-0.010420102576508907,-4.087335771154017
T0056,F06,2022,4412,-0.0052070421653503856,-3.0147892404663073
T0056,F07,2023,4439,-0.002120514625831941,-1.1727164900440974
T0056,F08,2023,5002,-0.0007289117095798401,-0.6168882386313784
T0057,F01,2020,15288,-0.003003952343714404,-21.771508006333825
T0057,F02,2020,15559,-0.0029705994909246937,-21.25342452252708
T0057,F03,2021,14339,-0.0027947162961265864,-12.868377642398123
T0057,F04,2021,14680,-0.0030013845120968373,-19.14148625351435
T0057,F05,2022,13599,-0.003481417769537806,-19.20768293645171
T0057,F06,2022,14794,-0.003246033076960463,-24.501743929937597
T0057,F07,2023,14673,-0.003112587367410405,-23.999140399780796
T0057,F08,2023,15706,-0.003009276011269318,-29.727480904951456
T0058,F01,2020,11349,-0.002772675066521247,-6.573718431291031
T0058,F02,2020,11294,-0.0029261285387029014,-6.535823939265812
T0058,F03,2021,9864,-0.002349466535183836,-3.254799014836145
T0058,F04,2021,10100,-0.0029570358549625797,-6.022396074892842
T0058,F05,2022,9089,-0.004784791066885067,-8.057002372686217
T0058,F06,2022,10334,-0.0036739687802429806,-8.68097208535214
T0058,F07,2023,10426,-0.003086604093686704,-7.052011257857426
T0058,F08,2023,11596,-0.002608319719490732,-8.262860564547386
T0059,F01,2020,6417,-0.001972854610040407,-1.835335881710095
T0059,F02,2020,6678,-0.002269035481299036,-2.095026149489957
T0059,F03,2021,5558,-0.0005760878517748066,-0.343201694041465
T0059,F04,2021,5702,-0.002390841469784303,-1.920136194108635
T0059,F05,2022,5228,-0.007321382627144352,-4.860959344584328
T0059,F06,2022,5824,-0.004971794697906987,-4.966911202663306
T0059,F07,2023,6193,-0.0022699569191716733,-2.13483438650454
T0059,F08,2023,6865,-0.002093854219750682,-2.892848005315435
T0060,F01,2020,4180,-0.0003446832195852393,-0.16509629720196192
T0060,F02,2020,4549,-0.00018084850259594246,-0.09621883702637164
T0060,F03,2021,3630,0.0030986925490043235,0.9967107077096895
T0060,F04,2021,3807,-0.0017239055870949607,-0.7955825312806487
T0060,F05,2022,3606,-0.012310285345697523,-4.81376180482916
T0060,F06,2022,4105,-0.005349228375588438,-2.9524610758454295
T0060,F07,2023,4179,-0.0017379412792283913,-0.9051163596598591
T0060,F08,2023,4674,-0.000299779381050556,-0.23546501611980103
T0061,F01,2020,7884,-0.0021736357667172476,-9.35713171106127
T0061,F02,2020,7995,-0.0023831494468862626,-11.466372874403055
T0061,F03,2021,6006,-0.0014024082063954697,-3.9050927387859433
T0061,F04,2021,6357,-0.0017993193067045161,-7.488468809605564
T0061,F05,2022,6442,-0.003419266228630518,-11.622048960915185
T0061,F06,2022,7116,-0.0023606847186961174,-12.812743262157523
T0061,F07,2023,7093,-0.0026545660036482095,-14.29200324823354
T0061,F08,2023,8021,-0.0026352043797047875,-19.22350719733633
T0062,F01,2020,6133,-0.001883435202883623,-3.145013701197095
T0062,F02,2020,6152,-0.0010955343639100685,-1.8816026628467974
T0062,F03,2021,4690,-0.0008429248605590385,-0.8358422843300414
T0062,F04,2021,4802,-0.0015400078865460745,-2.263932289493503
T0062,F05,2022,4871,-0.0043762301786768034,-5.194948697289215
T0062,F06,2022,5401,-0.0025769059477824775,-4.933462211093138
T0062,F07,2023,5449,-0.0025628496747286448,-4.857489973882862
T0062,F08,2023,6115,-0.002393671509747374,-6.751985770560842
T0063,F01,2020,4506,-0.0002826295718267737,-0.21596515019858362
T0063,F02,2020,4576,0.00037687464472635604,0.27593589415943764
T0063,F03,2021,3524,0.0016388268090447326,0.7618490868124435
T0063,F04,2021,3629,-0.0009309137232395929,-0.6147342881967269
T0063,F05,2022,3564,-0.006628204279334679,-3.3509534409554838
T0063,F06,2022,3955,-0.0037266622789613995,-3.318446606887231
T0063,F07,2023,3984,-0.0005158668348194544,-0.4070178290106304
T0063,F08,2023,4518,-0.0021392708572757135,-2.5473728420809856
T0064,F01,2020,3308,0.000616840707459986,0.27625652365278064
T0064,F02,2020,3372,0.0011632932329858642,0.5133201271630802
T0064,F03,2021,2671,0.0026586915034596333,0.734742701779006
T0064,F04,2021,2818,-0.0009347126057124716,-0.35982119824437425
T0064,F05,2022,2747,-0.013436348426405145,-4.664796265054505
T0064,F06,2022,2993,-0.0053669099956950295,-2.7065378174004273
T0064,F07,2023,3032,-0.00014149183081465854,-0.0649634025209759
T0064,F08,2023,3338,-0.0011842328062907515,-0.8873622982534529
T0065,F01,2020,2778,-0.001577410078972558,-2.968278750386448
T0065,F02,2020,3086,-0.0016844162954008798,-4.146883133303197
T0065,F03,2021,2132,0.00037303923758186366,0.5334786898915655
T0065,F04,2021,2360,-0.0016407511370227692,-3.951627864630001
T0065,F05,2022,2996,-0.0037615602325288336,-4.857915965944324
T0065,F06,2022,2997,-0.0027878119272972245,-8.835123820447508
T0065,F07,2023,2921,-0.002621274077164392,-7.7527134596273095
T0065,F08,2023,3334,-0.0026073098664959153,-10.378154528187302
T0066,F01,2020,2103,-0.001007949767705183,-0.8336690689502946
T0066,F02,2020,2321,0.0005786160153468519,0.5903874817714709
T0066,F03,2021,1656,0.002195534135196021,1.2576562164821516
T0066,F04,2021,1789,-0.0011939402297449827,-1.1021159136678258
T0066,F05,2022,2136,-0.005478587217976484,-4.578749144517244
T0066,F06,2022,2197,-0.0030996602529179676,-4.039552304971727
T0066,F07,2023,2114,-0.0024486663731179154,-2.4602108788305013
T0066,F08,2023,2420,-0.0024438995722036983,-4.133065433369994
T0067,F01,2020,1724,-0.0007720234149648283,-0.3469886297834122
T0067,F02,2020,1926,0.0004884017352360055,0.2503932650599375
T0067,F03,2021,1403,0.0006871040189422808,0.20206584524824192
T0067,F04,2021,1478,0.00028235980955781796,0.12260410419055662
T0067,F05,2022,1638,-0.008940857676097374,-3.386858554150122
T0067,F06,2022,1769,-0.0027729873971208663,-1.6949382103793844
T0067,F07,2023,1743,-0.0030486593649497913,-1.5213950777041263
T0067,F08,2023,1962,-0.0019977775391052436,-1.770450215349712
T0068,F01,2020,1421,0.001894687097606132,0.49264437489816015
T0068,F02,2020,1625,0.0030819920729919068,0.9603279194296608
T0068,F03,2021,1221,0.005501599645459767,1.0899904180637403
T0068,F04,2021,1294,-0.000801531368320067,-0.23465502667652108
T0068,F05,2022,1392,-0.013014987979211093,-3.326898585833975
T0068,F06,2022,1483,-0.00413048120566614,-1.5416924798354996
T0068,F07,2023,1436,-0.004083606483379727,-1.3909190983488386
T0068,F08,2023,1663,0.0006342774952530909,0.34496927333522087
T0069,F01,2020,1307,-0.0013024630582003217,-1.1839796714169233
T0069,F02,2020,1414,-0.0009938163648016947,-1.5547861810434724
T0069,F03,2021,892,0.002497015038852373,1.8681037681261803
T0069,F04,2021,1083,-0.0014170371766927155,-2.2565572526864663
T0069,F05,2022,1668,-0.003988236759916094,-2.6831734995994125
T0069,F06,2022,1552,-0.0028507677680788004,-5.374932139418529
T0069,F07,2023,1383,-0.002861747319959373,-5.328459525542761
T0069,F08,2023,1514,-0.0026276565338299498,-7.1654907075802825
T0070,F01,2020,934,-0.0030444975378440538,-1.3775723472200099
T0070,F02,2020,1087,0.0019778615802591333,1.3596821405550172
T0070,F03,2021,699,0.0041394984269314174,1.6939801344730459
T0070,F04,2021,806,-0.00015769845592233857,-0.09688553139103197
T0070,F05,2022,1184,-0.00579605341373812,-3.2724578940589906
T0070,F06,2022,1086,-0.0028244969330787173,-2.6646494946473167
T0070,F07,2023,985,-0.0024117948316988904,-1.5221734245990841
T0070,F08,2023,1055,-0.0027279573343415623,-3.3098629626769576
T0071,F01,2020,745,-0.0015276678067490236,-0.3985733083335023
T0071,F02,2020,928,0.0007127239249259133,0.2618658603388754
T0071,F03,2021,610,-0.0009553947192975583,-0.2086270639643168
T0071,F04,2021,700,-0.0007415404704416712,-0.20712073313456184
T0071,F05,2022,934,-0.0083984087578007,-2.460545533221567
T0071,F06,2022,883,-0.002373341811941962,-1.057882503020528
T0071,F07,2023,808,-0.0022505666897789916,-0.820601243819768
T0071,F08,2023,840,-0.0024953815168435455,-1.4001224979188223
T0072,F01,2020,668,-0.00100166817102318,-0.14066065920809098
T0072,F02,2020,812,0.005546370671706585,1.3091426589714594
T0072,F03,2021,564,0.007950092814701933,1.2831027809956557
T0072,F04,2021,636,0.00021179302989840203,0.04237309835693672
T0072,F05,2022,822,-0.009651626137857729,-1.9102703225520004
T0072,F06,2022,776,-0.002698716578086597,-0.7524360630490987
T0072,F07,2023,708,0.00032664431527011065,0.0921201699011228
T0072,F08,2023,745,0.0002338560516960827,0.08474741696045672
T0073,F01,2020,8846,-0.003478360911334258,-14.988718631957584
T0073,F02,2020,10451,-0.003064837058490815,-15.169113399848937
T0073,F03,2021,9089,-0.00291479628026865,-8.767344828327394
T0073,F04,2021,8634,-0.003415135753615655,-14.63453607199585
T0073,F05,2022,8546,-0.0038373793562432867,-13.382061232639275
T0073,F06,2022,6599,-0.0034633134051790587,-12.202245624024844
T0073,F07,2023,9107,-0.0031310435709295463,-15.279716430008241
T0073,F08,2023,11048,-0.003106332258037654,-19.716914118203942
T0074,F01,2020,5800,-0.0033719037040557706,-4.9678414095660575
T0074,F02,2020,6918,-0.0019474203616431157,-3.176933734762385
T0074,F03,2021,5837,-0.0014104850993015886,-1.424838117002819
T0074,F04,2021,5457,-0.0035799053082048024,-4.917089992618282
T0074,F05,2022,5410,-0.004948193727204159,-4.7049565688455885
T0074,F06,2022,4003,-0.004533815796059931,-5.464002928759635
T0074,F07,2023,5908,-0.0028205941466099478,-4.512515580475366
T0074,F08,2023,7307,-0.0026661015853653713,-5.704353107871411
T0075,F01,2020,3621,-0.0021243920733509656,-1.296641176501053
T0075,F02,2020,4312,0.0009588330376559092,0.6446918582597789
T0075,F03,2021,3654,0.0022172126689024036,0.9044494551106267
T0075,F04,2021,3357,-0.0020883448364325302,-1.222174772164033
T0075,F05,2022,3319,-0.008542870546211395,-4.049917347357899
T0075,F06,2022,2369,-0.005146173800023377,-2.882160091962997
T0075,F07,2023,3596,-0.0024303453673539034,-1.6700038809997917
T0075,F08,2023,4427,-0.0013905018138081746,-1.3938410172866762
T0076,F01,2020,2450,0.00070280369243887,0.23715752816381655
T0076,F02,2020,2932,0.005682638067057977,2.283563052299364
T0076,F03,2021,2530,0.013077745407761392,2.6522511410791645
T0076,F04,2021,2310,0.001674688160672783,0.6284233181307552
T0076,F05,2022,2376,-0.008989116824716736,-2.548113609526068
T0076,F06,2022,1713,-0.006755003542163516,-2.218918597870656
T0076,F07,2023,2490,-0.00034276906632967763,-0.13379082752409296
T0076,F08,2023,3056,0.0013897046888580638,0.8393451382044316
T0077,F01,2020,15240,-0.0030723641953010403,-20.838600416813193
T0077,F02,2020,15027,-0.003027727948179095,-20.819112667818374
T0077,F03,2021,13441,-0.003122566006364995,-14.114258532955844
T0077,F04,2021,13723,-0.00321719956924809,-20.374246491145456
T0077,F05,2022,12773,-0.003481153194782966,-18.756911981865407
T0077,F06,2022,14166,-0.0033612066737744102,-26.209618775661472
T0077,F07,2023,13891,-0.0031103953873645794,-24.432925033922626
T0077,F08,2023,14830,-0.0030121505549200655,-29.62664737752154
T0078,F01,2020,12358,-0.0028133856624699724,-6.290359509476979
T0078,F02,2020,12322,-0.002899036121098896,-6.5360691129113375
T0078,F03,2021,10705,-0.00223128797830212,-3.2384844772908155
T0078,F04,2021,10918,-0.0028746638085608545,-5.885218523085206
T0078,F05,2022,9965,-0.0044210439776168784,-7.281232926635998
T0078,F06,2022,11281,-0.0035424029940229443,-8.76071614432026
T0078,F07,2023,11067,-0.0029383292966590727,-6.930804907611984
T0078,F08,2023,12018,-0.0025248051641053914,-8.014393274273397
T0079,F01,2020,8061,-0.0013080203819897185,-1.1962670639759465
T0079,F02,2020,8122,-0.0016967600527105625,-1.647751903869601
T0079,F03,2021,7129,-0.00012459917808673642,-0.07242501406030048
T0079,F04,2021,7329,-0.0025886945980392244,-2.283896142405899
T0079,F05,2022,6944,-0.007368097946182581,-5.087980953881525
T0079,F06,2022,7699,-0.004451692780271057,-4.837116992016125
T0079,F07,2023,7509,-0.002258533739060843,-2.297084700947957
T0079,F08,2023,8180,-0.0019387509806374147,-2.814836067381728
T0080,F01,2020,4815,0.0009850848261215434,0.5326280143266432
T0080,F02,2020,5289,0.00019796447945439238,0.10739849257506799
T0080,F03,2021,4159,0.004207047488037446,1.3635793653787889
T0080,F04,2021,4587,-0.0018140175132503214,-0.844422039514993
T0080,F05,2022,4682,-0.010915810582224371,-4.596242767114209
T0080,F06,2022,5058,-0.00553837152111294,-3.4090229051317613
T0080,F07,2023,4860,-0.0023736095350369215,-1.3668165804088315
T0080,F08,2023,5325,-0.0006706415238593133,-0.5851265277483853
T0081,F01,2020,8514,-0.003319576607118274,-17.370494055392353
T0081,F02,2020,9051,-0.0032185683866952923,-15.429590957240094
T0081,F03,2021,8027,-0.0034554810876627766,-11.338208310140931
T0081,F04,2021,8409,-0.0031089483743871726,-13.437060020823003
T0081,F05,2022,7218,-0.0039140240656947226,-13.828466988381164
T0081,F06,2022,7622,-0.0036413732143622817,-18.119523184471316
T0081,F07,2023,7400,-0.003225049129432568,-16.103680963250717
T0081,F08,2023,8593,-0.003156378957252411,-16.312963698953542
T0082,F01,2020,5809,-0.003185118676690085,-5.873661316213446
T0082,F02,2020,6220,-0.0031055788238046143,-5.227642980295927
T0082,F03,2021,5498,-0.0028365014339059923,-3.3670314198224442
T0082,F04,2021,5655,-0.0026711370146190595,-3.8004419618936867
T0082,F05,2022,4877,-0.005927918363002626,-7.77973145912856
T0082,F06,2022,5243,-0.004213902265088131,-7.713447025859473
T0082,F07,2023,5029,-0.0030981491073943,-5.144533780758348
T0082,F08,2023,5891,-0.0032124553134091206,-7.083194037625607
T0083,F01,2020,4121,-0.001964443499971132,-1.424924474580623
T0083,F02,2020,4387,-0.0013129387809109885,-0.9621417583173959
T0083,F03,2021,3818,0.001264936204095655,0.5777190132346005
T0083,F04,2021,3918,-0.0019289294772584854,-1.199903302214668
T0083,F05,2022,3451,-0.007895409973758014,-4.412246533199686
T0083,F06,2022,3776,-0.0048767661534552765,-4.386945552086114
T0083,F07,2023,3529,-0.0035002244467991577,-2.5782270096163673
T0083,F08,2023,4189,-0.002797213690448477,-3.0670866618521186
T0084,F01,2020,3176,0.0011224525092159657,0.4814776659220689
T0084,F02,2020,3329,0.0015560118331822148,0.7007312246692167
T0084,F03,2021,2935,0.004469604147215197,1.3430038008809435
T0084,F04,2021,3021,-0.0002147822229749593,-0.08528453289918236
T0084,F05,2022,2662,-0.009748166093664176,-3.4958841724595358
T0084,F06,2022,2947,-0.005323326673318067,-2.7238621610118723
T0084,F07,2023,2759,-0.0034664883345438117,-1.532399705650086
T0084,F08,2023,3254,-0.0016723182619033262,-1.1458375986372782
T0085,F01,2020,10907,-0.002784456134661214,-15.655894874355184
T0085,F02,2020,10247,-0.002993587543570053,-15.87982429077838
T0085,F03,2021,8292,-0.0031098355286756823,-11.11036655324488
T0085,F04,2021,8682,-0.003377978299716012,-14.270157033813941
T0085,F05,2022,7419,-0.003646477321476284,-14.293153542177869
T0085,F06,2022,8808,-0.0037117400742176705,-19.72083142922156
T0085,F07,2023,8680,-0.003399393695325679,-19.13266890961567
T0085,F08,2023,9802,-0.0031208884862835534,-21.095456438851897
T0086,F01,2020,9023,-0.00272668499258448,-5.776450605524646
T0086,F02,2020,8557,-0.0026932613051975384,-5.242280428572048
T0086,F03,2021,7038,-0.0026939030442475207,-3.557495692280522
T0086,F04,2021,7215,-0.0037912894018012487,-6.128003327008434
T0086,F05,2022,6181,-0.005040564528427059,-7.3827167881055615
T0086,F06,2022,7345,-0.004056355204661848,-8.43928470716222
T0086,F07,2023,7231,-0.0033952032917492114,-6.6504022141926935
T0086,F08,2023,8212,-0.0030900619605041726,-8.74658329735947
T0087,F01,2020,6244,-0.0021193505090382598,-1.8348076429000744
T0087,F02,2020,6136,-0.0015818152503124158,-1.3572657050079118
T0087,F03,2021,5305,-0.000173376165721879,-0.09911899380234872
T0087,F04,2021,5236,-0.0026067718182770237,-1.9247773592979305
T0087,F05,2022,4495,-0.008862588210111422,-5.4849178363170745
T0087,F06,2022,5192,-0.005495364744956073,-5.337982452950223
T0087,F07,2023,5168,-0.003193288467266387,-2.7536205580688713
T0087,F08,2023,5928,-0.002613611640954173,-3.4482742934351935
T0088,F01,2020,4287,0.0006943835700429896,0.3394228806989989
T0088,F02,2020,4384,0.00017706001449875649,0.08920994298164416
T0088,F03,2021,3773,0.004077295339025433,1.0224222908378469
T0088,F04,2021,3716,-0.0011638130775612743,-0.5231198796952933
T0088,F05,2022,3313,-0.012917352442912386,-4.670170519745333
T0088,F06,2022,3747,-0.006097368313612563,-3.3295849908420427
T0088,F07,2023,3736,-0.0012149496369529755,-0.6224763261286023
T0088,F08,2023,4283,-0.0012582129746474126,-0.9581246185261424
T0089,F01,2020,15733,-0.0024347902103522335,-15.79617677016316
T0089,F02,2020,15749,-0.00256981491033311,-18.115260216802145
T0089,F03,2021,14345,-0.002235986659886602,-9.190424884535119
T0089,F04,2021,14804,-0.0025665343599076667,-16.23952381359153
T0089,F05,2022,14253,-0.0031616276497350632,-15.744916378137054
T0089,F06,2022,15341,-0.0028096670826130276,-22.125596218189045
T0089,F07,2023,15008,-0.0028700766652292624,-23.061328661666685
T0089,F08,2023,15968,-0.0027604142517587637,-28.67037697098183
T0090,F01,2020,12068,-0.0017168077858828745,-3.7592607588827014
T0090,F02,2020,12063,-0.0020825393060904347,-4.423915962307046
T0090,F03,2021,10269,-0.0006609497115596631,-0.9002795708270294
T0090,F04,2021,10807,-0.0022756400282452215,-4.312095878896494
T0090,F05,2022,10122,-0.003976682052360787,-6.169914836618075
T0090,F06,2022,11302,-0.003198107068072485,-7.84267613629484
T0090,F07,2023,11163,-0.0028313139954291066,-6.604955817437591
T0090,F08,2023,12326,-0.002428819480270088,-7.634235658552818
T0091,F01,2020,7385,-0.0008011591376857087,-0.7012914121323942
T0091,F02,2020,7754,-0.0011047245594378477,-1.033014165762345
T0091,F03,2021,6347,0.0018664639587808788,1.0143552325770502
T0091,F04,2021,6871,-0.0019264590846126341,-1.5617994694372601
